log_file,activity_count,users,resources,selectivity_level,selectivity,detection_time_mean,detection_time_std
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,2400,33,398,low,0.210948091442798,312.63775,44.67626772054152
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,2600,35,432,high,0.00012135333236250667,2.8789000000000002,0.160089006493263
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,2600,35,432,medium,0.0742931168389884,129.26770000000002,84.54701579245716
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,2600,35,432,low,0.2701695306053104,443.866975,88.09824172975517
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,2800,37,459,high,0.0001018921735034267,3.0686999999999998,0.20732054890917107
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,2800,37,459,medium,0.09275720733521245,164.674375,96.05598023150029
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,2800,37,459,low,0.3422512026092589,633.905325,109.87891716325464
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3000,39,485,high,8.694835311517598e-05,3.123425,0.16394799289713796
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3000,39,485,medium,0.12880065888500752,298.73287500000004,108.27111471675802
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3000,39,485,low,0.33847595703265804,644.8480999999999,126.13729507164008
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3200,41,516,high,7.443766069230002e-05,3.3384,0.1997735968540387
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3200,41,516,medium,0.13538386757242413,315.96487499999995,136.6718519634141
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3200,41,516,low,0.27799228230333944,656.872675,124.69229490036415
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3400,45,545,high,5.837531809414853e-05,3.6359250000000003,0.4440902716509336
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3400,45,545,medium,0.11282423602402482,301.813075,165.9475457518712
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3400,45,545,low,0.25692209535124194,669.4505,256.3166950962227
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3600,46,578,high,5.2973172266637284e-05,3.8457749999999997,0.2540280976092999
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3600,46,578,medium,0.11408461298859805,303.7956,183.65003794892067
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3600,46,578,low,0.2536681273136033,672.240725,120.48385537572814
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3800,47,609,high,4.8188881138510504e-05,3.980025,0.21680561426079353
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3800,47,609,medium,0.08718717886628428,318.6535,200.42833017365584
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,3800,47,609,low,0.22995469040450953,680.2369249999999,153.4326408098009
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,4000,49,642,high,4.210386265046342e-05,3.97365,0.16889427906237675
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,4000,49,642,medium,0.07956577444371324,302.622125,208.18212418123073
results/logs/activity-log_mock5freq40_2000actions_files4folders2_2024-10-19T02:26:54Z-2024-10-19T04:58:40Z.csv,4000,49,642,low,0.22436137913728343,771.569775,157.91622608371938
